epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,11383.3,1.10267,0.66921,0.8839,0.5855,0.45407,0.4752,0.29605,1.09084,0.75957,0.87662,0.006502,0.006502,0.006502
108,11488.4,1.10514,0.67257,0.88349,0.58002,0.4582,0.47613,0.29632,1.08989,0.76054,0.87645,0.006469,0.006469,0.006469
109,11593.4,1.10608,0.67279,0.88351,0.58625,0.45833,0.47618,0.29665,1.09021,0.75968,0.87705,0.006436,0.006436,0.006436
110,11698.2,1.10248,0.6656,0.88281,0.58723,0.45678,0.4757,0.2966,1.08901,0.75845,0.87667,0.006403,0.006403,0.006403
111,11803.2,1.09444,0.66291,0.88344,0.58808,0.45591,0.47532,0.29655,1.0892,0.7582,0.87718,0.00637,0.00637,0.00637
112,11908.5,1.09545,0.66376,0.88316,0.5799,0.45776,0.47514,0.29657,1.08778,0.75642,0.87677,0.006337,0.006337,0.006337
113,12013,1.09709,0.65904,0.88208,0.58975,0.45166,0.47578,0.29711,1.08661,0.75569,0.87628,0.006304,0.006304,0.006304
114,12120.2,1.09492,0.6589,0.88199,0.5813,0.45816,0.47733,0.29703,1.08692,0.75622,0.87606,0.006271,0.006271,0.006271
115,12225.5,1.10236,0.66428,0.88261,0.58373,0.45734,0.47681,0.29641,1.08541,0.75842,0.876,0.006238,0.006238,0.006238
116,12330.6,1.09073,0.65438,0.88263,0.58847,0.45756,0.47656,0.29687,1.08593,0.75858,0.87611,0.006205,0.006205,0.006205
117,12435.5,1.09369,0.65656,0.88149,0.5876,0.45982,0.47658,0.2966,1.08609,0.7593,0.87613,0.006172,0.006172,0.006172
118,12540.4,1.0892,0.65547,0.87955,0.59555,0.45506,0.47674,0.29698,1.08689,0.75954,0.87638,0.006139,0.006139,0.006139
119,12645.3,1.08983,0.65379,0.87896,0.58738,0.45549,0.47593,0.29694,1.0876,0.76012,0.87661,0.006106,0.006106,0.006106
120,12750.8,1.08575,0.64833,0.87759,0.58682,0.45881,0.47723,0.29726,1.08723,0.76078,0.87654,0.006073,0.006073,0.006073
121,12856.5,1.08788,0.64967,0.88029,0.58466,0.46193,0.47798,0.29709,1.08626,0.76117,0.87684,0.00604,0.00604,0.00604
122,12961.6,1.08345,0.64754,0.87904,0.57981,0.46481,0.47785,0.29738,1.08492,0.76129,0.87629,0.006007,0.006007,0.006007
