epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,14232.9,1.48775,0.86355,1.00664,0.28204,0.21895,0.19205,0.11783,1.28424,0.77304,0.9429,0.006337,0.006337,0.006337
113,14370,1.49209,0.86051,1.00665,0.27649,0.22687,0.19383,0.11885,1.28541,0.77366,0.94304,0.006304,0.006304,0.006304
114,14495.7,1.49178,0.86392,1.00528,0.28222,0.24661,0.20674,0.12808,1.28465,0.77367,0.94317,0.006271,0.006271,0.006271
115,14620.7,1.50647,0.87021,1.00843,0.28049,0.24667,0.20664,0.12762,1.2843,0.77305,0.94322,0.006238,0.006238,0.006238
116,14745.1,1.48716,0.85662,1.00724,0.28079,0.25031,0.20821,0.12814,1.28327,0.77326,0.94326,0.006205,0.006205,0.006205
117,14870.9,1.4894,0.86096,1.00636,0.27912,0.22256,0.19406,0.11993,1.28283,0.77284,0.94321,0.006172,0.006172,0.006172
118,14998,1.48572,0.85915,1.00394,0.28453,0.217,0.1917,0.11838,1.2825,0.77192,0.94329,0.006139,0.006139,0.006139
119,15125.9,1.4986,0.86551,1.00642,0.29257,0.23171,0.20151,0.12444,1.28194,0.77137,0.94276,0.006106,0.006106,0.006106
120,15251.3,1.48269,0.8531,1.00252,0.28605,0.24038,0.20563,0.12687,1.2807,0.7709,0.94215,0.006073,0.006073,0.006073
121,15375.8,1.48712,0.8597,1.00524,0.28811,0.2453,0.20978,0.12977,1.27975,0.77059,0.94201,0.00604,0.00604,0.00604
122,15500.5,1.48445,0.8542,1.00309,0.28612,0.24109,0.20807,0.12829,1.27833,0.76993,0.94174,0.006007,0.006007,0.006007
123,15630.6,1.48795,0.85899,1.0042,0.28483,0.22269,0.19602,0.12052,1.27822,0.76996,0.94159,0.005974,0.005974,0.005974
124,15758.8,1.46851,0.84653,1.00376,0.28472,0.22704,0.19881,0.12249,1.27722,0.76875,0.94151,0.005941,0.005941,0.005941
125,15896.6,1.46849,0.84502,1.00121,0.28734,0.24281,0.20709,0.12778,1.27725,0.76888,0.94145,0.005908,0.005908,0.005908
126,16023,1.47378,0.85108,0.99994,0.28564,0.23889,0.20499,0.12637,1.27685,0.76901,0.94126,0.005875,0.005875,0.005875
127,16160.3,1.47458,0.85009,1.00177,0.28689,0.24587,0.21007,0.12932,1.2754,0.7685,0.94122,0.005842,0.005842,0.005842
128,16285.9,1.47655,0.85306,1.00458,0.28836,0.2249,0.19844,0.12219,1.27438,0.76797,0.94085,0.005809,0.005809,0.005809
129,16412.5,1.47224,0.84866,1.00217,0.28693,0.22292,0.19791,0.122,1.27436,0.76708,0.94076,0.005776,0.005776,0.005776
130,16540.2,1.49345,0.85478,1.00501,0.28962,0.22495,0.19934,0.12309,1.27413,0.76659,0.94073,0.005743,0.005743,0.005743
131,16673.7,1.48166,0.85381,1.00485,0.2907,0.24482,0.20968,0.13027,1.27426,0.76653,0.94098,0.00571,0.00571,0.00571
