epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,46128.2,0.74003,0.36385,0.9182,0.55144,0.43194,0.44524,0.27479,1.27919,0.7878,0.99468,0.00520548,0.00520548,0.00520548
149,46439.6,0.7378,0.3617,0.91781,0.5528,0.43216,0.44547,0.27464,1.27896,0.78758,0.99472,0.00515366,0.00515366,0.00515366
150,46751.6,0.73716,0.36189,0.91747,0.55281,0.43216,0.44531,0.27461,1.27914,0.78766,0.99474,0.00510184,0.00510184,0.00510184
151,47063.3,0.73635,0.36171,0.91734,0.55542,0.43026,0.44537,0.27457,1.27938,0.78793,0.99474,0.00505,0.00505,0.00505
152,47375.5,0.73192,0.35829,0.91709,0.55791,0.42918,0.44532,0.27475,1.27928,0.78776,0.99479,0.00499816,0.00499816,0.00499816
153,47687.3,0.7349,0.36031,0.91673,0.55917,0.42915,0.4453,0.27452,1.2794,0.78783,0.99476,0.00494634,0.00494634,0.00494634
154,47999,0.73068,0.3583,0.91683,0.55887,0.42797,0.44509,0.27452,1.27972,0.78808,0.99475,0.00489452,0.00489452,0.00489452
155,48311.2,0.72881,0.35712,0.91636,0.55668,0.43079,0.44513,0.2745,1.2797,0.78823,0.99475,0.00484272,0.00484272,0.00484272
156,48624.1,0.73006,0.35734,0.91647,0.55788,0.43084,0.44527,0.27464,1.27969,0.788,0.99471,0.00479094,0.00479094,0.00479094
157,48936.1,0.72735,0.35654,0.91609,0.55981,0.42938,0.44547,0.27471,1.27948,0.78813,0.99471,0.00473919,0.00473919,0.00473919
158,49247.4,0.72881,0.35625,0.91621,0.56143,0.42831,0.44521,0.2746,1.27951,0.7873,0.99472,0.00468747,0.00468747,0.00468747
159,49559,0.72358,0.35384,0.91645,0.56092,0.42871,0.44503,0.27424,1.27953,0.78712,0.99467,0.00463579,0.00463579,0.00463579
160,49871.5,0.72463,0.35472,0.91608,0.55844,0.4307,0.44518,0.2744,1.27951,0.78656,0.99466,0.00458416,0.00458416,0.00458416
161,50182.4,0.72641,0.35619,0.91663,0.5577,0.4314,0.44518,0.27445,1.27939,0.78629,0.99476,0.00453258,0.00453258,0.00453258
162,50494.7,0.71905,0.35168,0.915,0.55784,0.43131,0.44526,0.27436,1.27929,0.78629,0.99478,0.00448106,0.00448106,0.00448106
163,50804.5,0.71875,0.35162,0.91572,0.55877,0.43141,0.44478,0.27423,1.27937,0.78618,0.9948,0.0044296,0.0044296,0.0044296
164,51115.1,0.72112,0.35325,0.91572,0.55637,0.43201,0.44483,0.27416,1.27925,0.78627,0.99478,0.00437821,0.00437821,0.00437821
